证券代码,证券简称,净利润增长率%,加权平均ROE本期,加权平均ROE上年同期,加权平均ROE增长率%,营业收入增长率%,基本
000703,恒逸石化,473.07133333333337,6.83,3.1153333333333335,355.79733333333326,34.72533333333333,0.4146666666666667
000528,柳 工,466.1286666666666,2.055333333333333,1.162,467.2993333333333,16.903333333333332,0.16999999999999996
601699,潞安环能,465.8513333333334,4.102666666666667,2.6519999999999997,434.8533333333334,18.899333333333338,0.27266666666666667
600282,南钢股份,460.8513333333333,7.394000000000001,1.9626666666666668,370.84333333333336,16.269333333333332,0.17933333333333332
002529,海源复材,424.5019999999999,-0.04000000000000002,-0.4766666666666667,418.57,24.805333333333333,0.001333333333333331
600751,海航科技,415.31357142857144,1.1714285714285715,4.036428571428572,5.546428571428569,3119.9985714285717,0.05
002395,双象股份,408.564,1.6439999999999997,1.4413333333333334,334.87066666666664,18.544,0.07466666666666667
000766,通化金马,407.18333333333334,2.487333333333334,2.146666666666667,81.56,99.46266666666669,0.10800000000000001
002685,华东重机,397.58733333333333,2.4593333333333334,1.153333333333333,128.3473333333333,121.41866666666667,0.07533333333333335
600083,博信股份,396.86533333333335,10.31,7.911999999999998,297.4366666666666,660.3293333333334,0.025333333333333333
600348,阳泉煤业,389.9686666666667,3.468000000000001,2.3826666666666667,373.10733333333326,15.958666666666666,0.22866666666666663
600515,海航基础,389.78799999999995,3.702,3.3460000000000005,241.33866666666665,12.243333333333334,0.20133333333333334
002377,国创高新,387.9426666666667,1.1699999999999997,0.8193333333333334,118.588,167.95133333333334,0.044
600683,京投发展,387.5621428571429,2.9335714285714283,-0.6021428571428569,358.22857142857134,272.49142857142857,0.09000000000000001
600331,宏达股份,385.6153333333333,0.7313333333333332,-2.7946666666666666,94.89066666666665,12.506000000000002,0.018666666666666668
000815,美利云,385.4342857142858,0.5900000000000001,-16.06142857142857,353.3328571428571,43.20142857142857,0.01857142857142857
600990,四创电子,373.67400000000004,2.6126666666666662,3.1326666666666663,92.22733333333332,28.21933333333333,0.24533333333333332
002493,荣盛石化,370.3873333333333,6.932666666666667,3.972666666666668,240.36866666666668,32.01066666666667,0.27066666666666667
002613,北玻股份,358.71999999999997,1.2328571428571429,0.665,373.1792857142858,12.727142857142857,0.022857142857142854
600408,*ST安泰,352.5913333333334,-6.638000000000001,-16.263333333333335,308.21866666666676,44.96666666666668,-0.10666666666666666
000971,高升控股,352.544,-8.983333333333333,-20.241333333333333,34.279999999999994,345.1526666666667,0.084
000717,韶钢松山,352.37066666666675,0.7186666666666717,-22.791999999999998,-12.848000000000015,19.66333333333333,0.11800000000000005
000008,神州高铁,347.03600000000006,2.855333333333333,2.5986666666666665,40.78666666666666,79.46533333333333,0.064
000425,徐工机械,343.2873333333334,1.75,1.3813333333333335,388.21799999999996,21.682666666666673,0.046000000000000006
002388,新亚制程,338.2459999999999,2.328666666666666,1.9426666666666665,535.1513333333334,15.052666666666664,0.04200000000000001
000990,诚志股份,332.03999999999996,1.828,1.4413333333333331,-29.59466666666667,22.526000000000003,0.2013333333333333
600242,中昌数据,330.0700000000001,4.16,7.75,30.685000000000002,182.57000000000002,0.13999999999999999
002645,华宏科技,327.18533333333346,2.6086666666666662,1.5286666666666666,146.04066666666668,76.70666666666668,0.178
002619,艾格拉斯,326.8073333333333,4.146,2.995333333333333,88.41533333333334,24.182000000000002,0.18933333333333335
600301,ST南化,321.47000000000014,-0.9128571428571426,-3.7285714285714286,310.21428571428567,101.16714285714285,-0.008571428571428575
000821,京山轻机,317.92466666666667,4.338666666666668,1.9613333333333336,280.40400000000005,27.973333333333322,0.15666666666666665
002684,猛狮科技,316.11333333333334,-1.670666666666667,1.1846666666666663,96.10400000000003,76.00666666666666,-0.074
600725,ST云维,314.74999999999994,-87.268,-7.4159999999999995,-239.4,90.15200000000002,-0.194
002558,巨人网络,313.5833333333333,6.955333333333333,4.290000000000001,581.1093333333334,20.184000000000005,0.23533333333333337
600310,桂东电力,311.53333333333336,3.2179999999999995,3.5579999999999994,63.03133333333333,65.55533333333334,0.17733333333333332
600584,长电科技,309.07733333333334,1.5793333333333335,2.0813333333333333,172.55333333333334,48.175333333333334,0.07466666666666667
000560,我爱我家,301.0533333333334,1.4633333333333336,1.992,96.46733333333334,138.2146666666667,0.05400000000000002
600798,宁波海运,299.2726666666667,1.8033333333333335,0.8493333333333336,265.7393333333333,19.32933333333333,0.04733333333333334
002383,合众思壮,290.14214285714286,2.27,0.5371428571428571,8241.72357142857,100.01857142857143,0.15
000976,华铁股份,286.26399999999995,1.9340000000000004,-6.244,88.016,22.343999999999994,0.059333333333333335
002061,浙江交科,286.01000000000005,3.663333333333333,-2.288666666666666,139.69466666666665,25.79333333333334,0.1753333333333333
600984,建设机械,284.0,0.4719999999999998,-2.038,82.62333333333332,117.43933333333332,0.034666666666666665
000711,京蓝科技,279.4809090909091,2.451818181818182,-2.690909090909091,60.52727272727273,585.92,0.09363636363636364
002600,领益智造,277.72333333333324,2.7966666666666664,1.4266666666666667,45.95533333333333,132.49933333333334,0.08466666666666667
000863,三湘印象,275.3713333333334,4.34,4.800666666666667,180.76999999999995,361.778,0.164
600503,华丽家族,274.9573333333334,1.6839999999999997,1.231333333333333,204.232,137.66666666666663,0.03933333333333334
000004,国农科技,267.4186666666667,4.1000000000000005,2.6966666666666668,231.19733333333335,115.26399999999997,0.04533333333333334
002488,金固股份,266.0692857142857,-0.28000000000000014,0.7392857142857142,144.16714285714292,25.972142857142863,0.007142857142857137
000426,兴业矿业,265.78799999999995,3.463333333333333,2.8793333333333337,172.22133333333338,55.322,0.09533333333333335
000789,万年青,265.3593333333334,7.551999999999999,7.118,222.32333333333332,10.478,0.37399999999999994
002640,跨境通,264.41799999999995,8.241333333333333,5.961333333333331,73.05266666666667,215.67333333333335,0.264
002530,金财互联,262.194,2.5626666666666664,2.3073333333333332,29.754,35.15666666666666,0.126
002617,露笑科技,259.80400000000003,4.915333333333334,2.8480000000000003,224.72466666666665,29.392666666666667,0.1486666666666667
601233,桐昆股份,257.06533333333334,6.6080000000000005,3.500666666666666,208.53533333333334,12.512666666666666,0.5713333333333332
002359,北讯集团,254.2513333333334,1.0866666666666667,-1.0320000000000003,48.81133333333333,73.446,0.07866666666666666
002399,海普瑞,252.67400000000004,2.876,2.7359999999999998,294.0346666666666,27.728,0.23666666666666666
600325,华发股份,249.21533333333338,5.968000000000001,4.156666666666667,241.12333333333333,59.08866666666666,0.442
002586,围海股份,248.9964285714286,2.087857142857143,2.1685714285714286,84.61857142857146,21.738571428571422,0.06500000000000002
000735,罗 牛 山,247.47866666666673,3.7906666666666666,2.0493333333333337,142.97799999999998,19.351333333333336,0.11200000000000002
002208,合肥城建,246.7853333333333,3.812666666666667,3.354,221.24733333333336,41.23933333333334,0.20000000000000004
002075,沙钢股份,243.39062499999997,8.41375,3.7281250000000004,191.47375000000005,15.54375,0.13125
600641,万业企业,241.27400000000003,11.995333333333331,9.431999999999999,161.46266666666668,48.834666666666664,0.7493333333333333
002346,柘中股份,241.18933333333334,4.450000000000001,3.580666666666666,1074.1306666666667,21.429999999999996,0.1706666666666667
002356,赫美集团,239.3066666666667,2.809333333333333,4.141333333333333,176.67000000000002,61.76199999999999,0.14733333333333334
